path,category,rule,gpu,label,schema,driver,frequenciesMeasured,flags,hasSamplesCsv,why
data/frequency-sweeps/suite-replicate-r6-20260905/20260905-135501_5060ti-stock-suite-bgemm64-r6_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-bgemm64-r6,0.3.2,616.56,13,,True,
data/frequency-sweeps/suite-replicate-r6-20260905/20260905-135921_5060ti-stock-suite-bgemm128-r6_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-bgemm128-r6,0.3.2,616.56,13,,True,
data/frequency-sweeps/suite-replicate-r6-20260905/20260905-140356_5060ti-stock-suite-bgemm256-r6_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-bgemm256-r6,0.3.2,616.56,13,,True,
data/frequency-sweeps/suite-replicate-r6-20260905/20260905-140859_5060ti-stock-suite-bgemm1024-r6_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-bgemm1024-r6,0.3.2,616.56,13,,True,
data/frequency-sweeps/suite-replicate-r6-20260905/20260905-141403_5060ti-stock-suite-attention-r6_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-attention-r6,0.3.2,616.56,13,,True,
data/frequency-sweeps/suite-replicate-r6-20260905/20260905-141911_5060ti-stock-suite-conv-r6_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-conv-r6,0.3.2,616.56,13,,True,
data/frequency-sweeps/suite-replicate-r6-20260905/20260905-142420_5060ti-stock-suite-gemm-r6_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-gemm-r6,0.3.2,616.56,13,,True,
data/frequency-sweeps/suite-replicate-r7-20260906/20260906-175516_5060ti-stock-suite-copy-r7_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-copy-r7,0.3.3,616.64,13,,True,
data/frequency-sweeps/suite-replicate-r7-20260906/20260906-175938_5060ti-stock-suite-reduce-r7_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-reduce-r7,0.3.3,616.64,13,,True,
data/frequency-sweeps/suite-replicate-r7-20260906/20260906-180408_5060ti-stock-suite-softmax-r7_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-softmax-r7,0.3.3,616.64,13,,True,
data/frequency-sweeps/suite-replicate-r7-20260906/20260906-180828_5060ti-stock-suite-layernorm-r7_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-layernorm-r7,0.3.3,616.64,13,,True,
data/frequency-sweeps/suite-replicate-r7-20260906/20260906-181253_5060ti-stock-suite-bgemm32-r7_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-bgemm32-r7,0.3.3,616.64,13,,True,
data/frequency-sweeps/suite-replicate-r7-20260906/20260906-181714_5060ti-stock-suite-bgemm64-r7_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-bgemm64-r7,0.3.3,616.64,13,,True,
data/frequency-sweeps/suite-replicate-r7-20260906/20260906-182134_5060ti-stock-suite-bgemm128-r7_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-bgemm128-r7,0.3.3,616.64,13,,True,
data/frequency-sweeps/suite-replicate-r7-20260906/20260906-182612_5060ti-stock-suite-bgemm256-r7_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-bgemm256-r7,0.3.3,616.64,13,,True,
data/frequency-sweeps/suite-replicate-r7-20260906/20260906-183118_5060ti-stock-suite-bgemm1024-r7_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-bgemm1024-r7,0.3.3,616.64,13,,True,
data/frequency-sweeps/suite-replicate-r7-20260906/20260906-183624_5060ti-stock-suite-attention-r7_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-attention-r7,0.3.3,616.64,13,,True,
data/frequency-sweeps/suite-replicate-r7-20260906/20260906-184134_5060ti-stock-suite-conv-r7_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-conv-r7,0.3.3,616.64,13,,True,
data/frequency-sweeps/suite-replicate-r7-20260906/20260906-184644_5060ti-stock-suite-gemm-r7_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-gemm-r7,0.3.3,616.64,13,,True,
data/frequency-sweeps/suite-replicate-r8-20260908/20260908-084320_5060ti-stock-suite-copy-r8_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-copy-r8,0.3.3,616.64,13,,True,
data/frequency-sweeps/suite-replicate-r8-20260908/20260908-084742_5060ti-stock-suite-reduce-r8_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-reduce-r8,0.3.3,616.64,13,,True,
data/frequency-sweeps/suite-replicate-r8-20260908/20260908-085210_5060ti-stock-suite-softmax-r8_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-softmax-r8,0.3.3,616.64,13,,True,
data/frequency-sweeps/suite-replicate-r8-20260908/20260908-085628_5060ti-stock-suite-layernorm-r8_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-layernorm-r8,0.3.3,616.64,13,,True,
data/frequency-sweeps/suite-replicate-r8-20260908/20260908-090051_5060ti-stock-suite-bgemm32-r8_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-bgemm32-r8,0.3.3,616.64,13,,True,
data/frequency-sweeps/suite-replicate-r8-20260908/20260908-090510_5060ti-stock-suite-bgemm64-r8_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-bgemm64-r8,0.3.3,616.64,13,,True,
data/frequency-sweeps/suite-replicate-r8-20260908/20260908-090929_5060ti-stock-suite-bgemm128-r8_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-bgemm128-r8,0.3.3,616.64,13,,True,
data/frequency-sweeps/suite-replicate-r8-20260908/20260908-091406_5060ti-stock-suite-bgemm256-r8_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-bgemm256-r8,0.3.3,616.64,13,,True,
data/frequency-sweeps/suite-replicate-r8-20260908/20260908-091911_5060ti-stock-suite-bgemm1024-r8_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-bgemm1024-r8,0.3.3,616.64,13,,True,
data/frequency-sweeps/suite-replicate-r8-20260908/20260908-092414_5060ti-stock-suite-attention-r8_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-attention-r8,0.3.3,616.64,13,,True,
data/frequency-sweeps/suite-replicate-r8-20260908/20260908-092923_5060ti-stock-suite-conv-r8_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-conv-r8,0.3.3,616.64,13,,True,
data/frequency-sweeps/suite-replicate-r8-20260908/20260908-093431_5060ti-stock-suite-gemm-r8_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-suite-gemm-r8,0.3.3,616.64,13,,True,
data/frequency-sweeps/voltage-curve-20260908/20260908-225455_5060ti-splitcurve-volt-gemm-p5_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-splitcurve-volt-gemm-p5,0.3.3,616.64,13,,True,
data/frequency-sweeps/voltage-curve-20260908/20260908-230217_5060ti-fulltune-volt-gemm-p4_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-fulltune-volt-gemm-p4,0.3.3,616.64,13,,True,
data/frequency-sweeps/voltage-curve-20260909/20260909-223211_5060ti-stock-volt-gemm-p3_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-stock-volt-gemm-p3,0.3.3,616.64,13,,True,
data/frequency-sweeps/voltage-curve-20260909/20260909-224316_5060ti-repair-volt-gemm-p2_sweep.json,dataset-grade,,NVIDIA GeForce RTX 5060 Ti,5060ti-repair-volt-gemm-p2,0.3.3,616.64,13,,True,
